"","Players","Team","Rim_Frequency","Rim_Efficiency","Three_Point_Frequency","Three_Point_Efficiency","Offensive_Rebounding","Defensive_Rebounding","Steals","Blocks","Spacing","Turnover_Frequency","Passing","Overall_Efficiency","Shot_Selection","Shot_Making"
"2678","Fahim Jenneto","Delaware St.","0.337826272999572","0.923179101173345","0.644415917843389","0.237925775292323","0.932605905006418","0.980530594779632","0.0823705605477107","0.611681643132221","0.335686777920411","0.624090714591356","0.224646983311938","0.810654685494223","0.563970902866923","0.735558408215661"
"2679","Corey Perkins","Delaware St.","0.454856653829696","0.642461810936462","0.246255883611468","0.947127605490595","0.250962772785623","0.473042362002567","0.963414634146341","0.2533162173727","0.509199828840394","0.0235344458707745","0.916987590928541","0.111253744116389","0.477963200684638","0.591142490372272"
"2680","Khyrie Staten","Delaware St.","0.740907145913564","0.834846136816471","0.391527599486521","0.0686324351804779","0.661959777492512","0.71459135643988","0.83461703038083","0.611681643132221","0.319212665810869","0.459135643988019","0.130295250320924","0.561617458279846","0.615532734274711","0.28262729995721"
"2681","D'marco Baucum","Delaware St.","0.41206675224647","0.441000664157627","0.462130937098845","0.132943568886629","0.673727000427899","0.489302524604193","0.729995721009842","0.728712023962345","0.321994009413778","0.384681215233205","0.264441591784339","0.185494223363286","0.225930680359435","0.188489516474112"
"2682","Israel Palmer","Delaware St.","0.77877620881472","0.097852557006863","0.252674368848952","0.825114387391967","0.390457851946941","0.192126658108686","0.583654257595208","0.202182284980745","0.330124090714591","0.715233204963629","0.363286264441592","0.086007702182285","0.301240907145914","0.111681643132221"
"2683","Christopher Smith","Delaware St.","0.527385537013265","0.633384990037636","0.116388532306376","N/A","0.745400085579803","0.657680787334189","0.269148480958494","0.7798459563543","0.0723149336756525","0.34681215233205","0.266795036371416","0.188489516474112","0.583440308087291","0.316003423192127"
"2684","Ricky Deadwyler III","Delaware St.","0.0248181429182713","N/A","0.990372272143774","0.329944077275038","0.0656824989302525","0.822421908429611","0.16923406076166","0.495507060333761","0.670089858793325","0.882969619169876","0.0960633290543432","0.294608472400513","0.248609328198545","0.0156183140778776"
"2685","Avery Richardson","Delaware St.","0.336756525459991","0.393402700907682","0.767864783910997","0.291052364006101","0.266795036371416","0.300599058622165","0.42255027813436","0.202182284980745","0.7201540436457","0.779632006846384","0.594351732991014","0.293324775353017","0.178433889602054","0.214163457424048"
"2686","Allin Blunt","UMass Lowell","0.422978177150193","0.516714633606376","0.482028241335045","0.273004575495679","0.65982028241335","0.495293110825845","0.561617458279846","0.376765083440308","0.452931108258451","0.230851519041506","0.776850663243475","0.391741548994437","0.433247753530167","0.216516902011125"
"2687","Everette Hammond","UMass Lowell","0.43196405648267","0.333849900376356","0.570175438596491","0.339857651245552","0.334403080872914","0.465982028241335","0.892597347026102","0.500641848523748","0.571245186136072","0.459135643988019","0.629011553273428","0.33739837398374","0.116816431322208","0.125588361146769"
"2688","Ayinde Hikim","UMass Lowell","0.790971330765939","0.153420411777729","0.254172015404365","0.261820030503305","0.432391955498502","0.151476251604621","0.925759520753102","0.307017543859649","0.465768078733419","0.0834403080872914","0.892597347026102","0.186563970902867","0.286264441591784","0.224433033804022"
"2689","Kalil Thomas","UMass Lowell","0.236842105263158","0.765773743635156","0.81471972614463","0.810879511947128","0.396876337184424","0.707103123662816","0.750748823277706","0.76936243046641","0.929824561403509","0.314505776636714","0.792255027813436","0.764227642276423","0.393667094565682","0.731065468549422"
"2690","Max Brooks","UMass Lowell","0.956568249893025","0.943989373477972","0.116388532306376","N/A","0.824989302524604","0.84403080872914","0.653829696191699","0.992725716730852","0.0423620025673941","0.281557552417629","0.359221223791185","0.964912280701754","0.946512623020967","0.958921694480103"
"2691","John Hall","UMass Lowell","0.57188703465982","0.558556564091211","0.372486093281985","0.00457549567869853","0.773427471116816","0.686777920410783","0.250962772785623","0.833333333333333","0.133076593923834","0.707744972186564","0.262088147197261","0.370132648694908","0.390243902439024","0.0855798031664527"
"2692","Anthony Blunt","UMass Lowell","0.364569961489089","0.440779278282046","0.54150620453573","0.222165734621251","0.495934959349593","0.222507488232777","0.449293966623877","0.395378690629012","0.559691912708601","0.447796320068464","0.722079589216945","0.172657252888318","0.418057338468122","0.391955498502353"
"2693","Justin Faison","UMass Lowell","0.261446298673513","0.317467345583352","0.73727000427899","0.200305033045247","0.356439880188276","0.603551561831408","0.903294822421908","0.555198973042362","0.771287976037655","0.249679075738126","0.901155327342747","0.241762943945229","0.108900299529311","0.192126658108686"
"2694","Quinton Mincey","UMass Lowell","0.74390243902439","0.259685632056675","0.352160890029953","0.844941535332994","0.665169020111254","0.762088147197261","0.674582798459564","0.817928968763372","0.453572956782199","0.548994437312794","0.356867779204108","0.525673940949936","0.577663671373556","0.365639709028669"
"2695","Darion Jordan-Thomas","UMass Lowell","0.9933675652546","0.909674562762896","0.116388532306376","N/A","0.935601198117244","0.962130937098845","0.367993153615747","0.417629439452289","0.0605477107402653","0.868421052631579","0.148053059477963","0.988446726572529","0.954000855798032","0.951005562687206"
"2696","Ephraim Acquah","UMass Lowell","0.9801026957638","0.882222714190835","0.116388532306376","N/A","0.979674796747967","0.959991442019683","0.333333333333333","0.202182284980745","0.00385109114249037","0.970261018399658","0.0489944373127942","0.991014120667522","0.0919982884039367","0.909713307659392"
"2697","Jordyn Adams","Lamar","0.349807445442876","0.323666150099624","0.575310226786478","0.472292831723437","0.41206675224647","0.87997432605905","0.677578091570389","0.545999144201968","0.654899443731279","0.0566966195977749","0.891955498502353","0.297389816003423","0.276636713735558","0.264441591784339"
"2698","Avontez Ledet","Lamar","0.193838254172015","0.222492804959044","0.887034659820282","0.25419420437214","0.316217372700043","0.135002139495079","0.270860077021823","0.592640136927685","0.759092854086436","0.647197261446299","0.231493367565255","0.198759092854086","0.119811724433034","0.132862644415918"
"2699","Kasen Harrison","Lamar","0.693196405648267","0.268762452955501","0.425973470261018","0.223436705643111","0.831193838254172","0.718656397090287","0.852374839537869","0.202182284980745","0.544501497646555","0.0528455284552846","0.944801026957638","0.208172871202396","0.286050492083868","0.155755241762944"
"2700","Corey Nickerson","Lamar","0.946084724005135","0.73544387868054","0.116388532306376","N/A","0.968977321352161","0.933247753530167","0.211596063329054","0.923406076166025","0.0350877192982456","0.196191698759093","0.271715875053487","0.615532734274711","0.942019683354728","0.756953359007274"
"2701","Lincoln Smith","Lamar","0.51048352588789","0.431259685632057","0.137997432605905","0.0360955770208439","0.75609756097561","0.874625588361147","0.664741121095421","0.678219940094138","0.128155755241763","0.314505776636714","0.548352588789046","0.218442447582371","0.047068891741549","0.160676080445015"
"2702","C.J Roberts","Lamar","0.700898587933248","0.276953730352004","0.40928540864356","0.388662938485003","0.29482242190843","0.361360718870347","0.856653829696192","0.515832263585794","0.607402652973898","0.042148053059478","0.870346598202824","0.331193838254172","0.372486093281985","0.274069319640565"
"2703","Ellis Jefferson","Lamar","0.703038083012409","0.196369271640469","0.275139067180145","0.110574478901881","0.196191698759093","0.624946512623021","0.508985879332478","0.2533162173727","0.233204963628584","0.183782627299957","0.822849807445443","0.042148053059478","0.208600770218229","0.118314077877621"
"2704","Brock Mcclure","Lamar","0.612537441163885","0.271419083462475","0.497432605905006","0.418912048805287","0.682284980744544","0.755669661959777","0.664741121095421","0.561617458279846","0.480316645271716","0.314505776636714","0.540436456996149","0.332049636285837","0.350021394950792","0.327770646127514"
"2705","Davion Buster","Lamar","0.239195549850235","0.0489262785034315","0.858579375267437","0.855363497712252","0.378262729995721","0.67586649550706","0.967265725288832","0.430894308943089","0.943089430894309","0.227000427899016","0.60397946084724","0.571031236628156","0.132648694908002","0.42148053059478"
"2706","Valentin Catt","Lamar","0.779418057338468","0.542616781049369","0.116388532306376","N/A","0.727642276422764","0.71181001283697","0.42255027813436","0.95742404792469","0.00984167736414206","0.563970902866923","0.452289259734703","0.377620881471973","0.678005990586222","0.523748395378691"
"2707","Deiman Reyes","Lamar","0.93196405648267","0.0965242417533761","0.116388532306376","N/A","0.625588361146769","0.0695335900727428","0.121095421480531","0.583654257595208","0.0395806589644844","0.843816859221224","0.179931536157467","0.209242618741977","0.792896876337184","0.128583654257595"
"2708","Casey Brooks","Lamar","0.0599058622165169","0.471994686738986","0.770218228498074","0.304524656837824","0.0656824989302525","0.489088575096277","0.16923406076166","0.202182284980745","0.5132648694908","0.67586649550706","0.470902866923406","0.0549850235344459","0.0333761232349166","0.675010697475396"
"2709","Ra Kpedi","Purdue Fort Wayne","0.984809584937955","0.97675448306398","0.116388532306376","N/A","0.918485237483954","0.678861788617886","0.642490372272144","0.817928968763372","0.0442875481386393","0.592640136927685","0.305733846812152","0.992939666238768","0.981386392811297","0.986521181001284"
"2710","Jarred Godfrey","Purdue Fort Wayne","0.449721865639709","0.543945096302856","0.683354728284125","0.780884595831215","0.191484809584938","0.816859221223791","0.987163029525032","0.56525459991442","0.822849807445443","0.0528455284552846","0.972186563970903","0.681857081728712","0.484167736414206","0.689559264013693"
"2711","Jalon Pipkins","Purdue Fort Wayne","0.556696619597775","0.749612574717733","0.430680359435173","0.624809354346721","0.254385964912281","0.557980316645272","0.966195977749251","0.611681643132221","0.527599486521181","0.0282413350449294","0.804022250748823","0.612965340179718","0.334830979888746","0.65211810012837"
"2712","Deonte Billups","Purdue Fort Wayne","0.198759092854086","0.135488155855656","0.897946084724005","0.898830706659888","0.366923406076166","0.497860504920839","0.917843388960205","0.670517757809157","0.956568249893025","0.27214377406932","0.610397946084724","0.684424475823706","0.531878476679504","0.782199400941378"
"2713","Bobby Planutis","Purdue Fort Wayne","0.146341463414634","0.85609918087226","0.938810440735986","0.87290289781393","0.16816431322208","0.64655541292255","0.568249893025246","0.706461275139067","0.957851946940522","0.574026529738982","0.45742404792469","0.936243046640993","0.495721009841677","0.93581514762516"
"2714","Damian Chong Qui","Purdue Fort Wayne","0.344244758237056","0.334071286251937","0.54920838682071","0.582358922216573","0.132220795892169","0.25053487376979","0.86285836542576","0.212237911852803","0.709884467265725","0.090928540864356","0.961489088575096","0.350877192982456","0.237697903294822","0.300171159606333"
"2715","Jarvis Walker","Purdue Fort Wayne","0.495721009841677","0.199911445649768","0.603551561831408","0.858413828164718","0.373555840821566","0.295678219940094","0.16923406076166","0.202182284980745","0.617672229353872","0.718656397090287","0.47454000855798","0.43196405648267","0.150620453572957","0.514334617030381"
"2716","Jojo Peterson","Purdue Fort Wayne","0.363714163457424","0.138587558113792","0.701112537441164","0.564819522114896","0.0845100556268721","0.384895164741121","0.787762088147197","0.551561831407788","0.666024818142918","0.363500213949508","0.67201540436457","0.140136927685066","0.41484809584938","0.21181001283697"
"2717","Cameron Benford","Purdue Fort Wayne","0.673727000427899","0.750498118220058","0.198973042362003","0.43467208947636","0.852802738553701","0.138425331621737","0.201968335472828","0.702610183996577","0.163457424047925","0.595849379546427","0.241548994437313","0.0731707317073171","0.686777920410783","0.673085151904151"
"2718","Rj Ogom","Purdue Fort Wayne","0.65211810012837","0.667921186628293","0.791399229781771","0.971784443314692","0.0656824989302525","0.946084724005135","0.83461703038083","0.817928968763372","0.665810868635002","0.779632006846384","0.0489944373127942","0.986521181001284","0.953145057766367","0.985237483953787"
"2719","Johnathan Dejurnett","Purdue Fort Wayne","0.988018827556697","0.907460704007084","0.116388532306376","N/A","0.5132648694908","0.0868635002139495","0.543003851091142","0.660676080445015","0.00770218228498074","0.882327770646128","0.095849379546427","0.973256311510484","0.97454000855798","0.900513478818999"
"2720","Laquan Butler","UT Rio Grande Valley","0.54920838682071","0.212309054682311","0.644415917843389","0.134977122521607","0.19191270860077","0.0631151048352589","0.355798031664527","0.202182284980745","0.601626016260163","0.294180573384681","0.719512195121951","0.114035087719298","0.249251176722294","0.119169875909285"
"2721","Justin Johnson","UT Rio Grande Valley","0.832049636285837","0.504981182200576","0.313222079589217","0.471276054905948","0.488018827556697","0.878904578519469","0.724646983311938","0.761874197689345","0.623662815575524","0.00171159606332905","0.888532306375695","0.553273427471117","0.780273855370133","0.739195549850235"
"2722","Ricky Doc Nelson","UT Rio Grande Valley","0.795678219940094","0.0409563869825105","0.263799743260591","0.988307066598882","0.185708172871202","0.151262302096705","0.575096277278562","0.202182284980745","0.514976465554129","0.0885750962772786","0.974326059050064","0.145699614890886","0.392811296534018","0.193838254172015"
"2723","Marek Nelson","UT Rio Grande Valley","0.63607188703466","0.853442550365287","0.522036799315362","0.34799186578546","0.413992297817715","0.622165169020111","0.957637997432606","0.872058194266153","0.453145057766367","0.230851519041506","0.711382113821138","0.777706461275139","0.839537869062901","0.788831835686778"
"2724","Xavier Johnson","UT Rio Grande Valley","0.346384253316217","0.435244631392517","0.827342747111682","0.411540416878495","0.162173727000428","0.0945656824989303","0.333333333333333","0.293966623876765","0.793324775353017","0.227000427899016","0.620881471972614","0.533590072742833","0.505776636713736","0.409499358151476"
"2725","Donte Houston Jr.","UT Rio Grande Valley","0.712023962344887","0.349568297542617","0.190201112537441","0.667259786476868","0.811082584510056","0.450149764655541","0.257381258023107","0.672657252888318","0.328198545143346","0.33183568677792","0.148267008985879","0.247753530166881","0.755241762943945","0.316217372700043"
"2726","Rayquan Taylor","UT Rio Grande Valley","0.909927257167308","0.796767766216515","0.244116388532306","0.362480935434672","0.86670945656825","0.716944801026958","0.35729567821994","0.951647411210954","0.195977749251177","0.524390243902439","0.135002139495079","0.831407787762088","0.942875481386393","0.750106974753958"
"2727","Quinton Johnson II","UT Rio Grande Valley","0.255455712451861","0.771529776400266","0.657038938810441","0.205388917132689","0.566752246469833","0.723791185280274","0.531664527171588","0.545999144201968","0.547068891741549","0.595849379546427","0.345100556268721","0.371844244758237","0.608258451005563","0.158108686350021"
"2728","Mike Adewunmi","UT Rio Grande Valley","0.667308515190415","0.572946646003985","0.618741976893453","0.218352821555669","0.635216089002995","0.740479246897732","0.558408215661104","0.848951647411211","0.58130081300813","0.2533162173727","0.515190415062045","0.520967051775781","0.677578091570389","0.390457851946941"
"2729","Alimamy Koroma","Cal Poly","0.545999144201968","0.800974097852557","0.304236200256739","0.321047280122013","0.810440735986307","0.792896876337184","0.64548566538297","0.924475823705605","0.274711168164313","0.0588361146769363","0.540222507488233","0.691698759092854","0.663243474540009","0.681643132220796"
"2730","Camren Pierce","Cal Poly","0.257809157038939","0.275846800974098","0.339965768078733","0.336807320793086","0.267650834403081","0.673299101412067","0.695977749251177","0.229139922978177","0.602267864783911","0.0196833547282841","0.97454000855798","0.0748823277706461","0.101839965768079","0.147839109970047"
"2731","Jacob Davison","Cal Poly","0.446726572528883","0.464246181093646","0.528669234060762","0.445602440264362","0.952075310226786","0.96512623020967","0.750748823277706","0.76936243046641","0.559050064184852","0.0682498930252461","0.692768506632435","0.358579375267437","0.262943945228926","0.350449293966624"
"2732","Trevon Taylor","Cal Poly","0.549422336328626","0.522470666371486","0.4734702610184","0.681494661921708","0.681857081728712","0.836970474967908","0.63607188703466","0.611681643132221","0.515190415062045","0.225288831835687","0.498288403936671","0.614890885750963","0.748609328198545","0.689987163029525"
"2733","Brantly Stevenson","Cal Poly","0.429610611895593","0.169138808943989","0.463842533162174","0.748601931875953","0.681643132220796","0.818356867779204","0.742618741976893","0.676294394522893","0.649978605049208","0.142490372272144","0.764227642276423","0.230209670517758","0.173085151904151","0.276850663243475"
"2734","Kobe Sanders","Cal Poly","0.18142918271288","0.433473544387868","0.707317073170732","0.592018301982715","0.43581514762516","0.332049636285837","0.597560975609756","0.617672229353872","0.74283269148481","0.189773213521609","0.81471972614463","0.206461275139067","0.490800171159606","0.377834830979889"
"2735","Tuukka Jaakkola","Cal Poly","0.740907145913564","0.484613681647111","0.116388532306376","N/A","0.431108258451006","0.0830124090714591","0.143988018827557","0.744544287548139","0.0312366281557552","0.767436884895165","0.149550706033376","0.409499358151476","0.540864356011981","0.287548138639281"
"2736","Julien Franklin","Cal Poly","0.605905006418485","0.184414434359088","0.511981172443303","0.34443314692425","0.442875481386393","0.596705177578092","0.336970474967908","0.500641848523748","0.419982884039367","0.450577663671374","0.456996148908858","0.191698759092854","0.427685066324347","0.153401797175866"
"2737","Kyle Colvin","Cal Poly","0.464912280701754","0.207217179543945","0.518185708172871","0.569140823589222","0.546427043217801","0.699828840393667","0.250962772785623","0.245614035087719","0.600342319212666","0.446298673513051","0.18142918271288","0.447154471544715","0.299957210098417","0.210098416773641"
"2738","A.Jani Kennedy","Cal Poly","0.170303808301241","0.65574496347133","0.700256739409499","0.06888662938485","0.888104407359863","0.605691056910569","0.42255027813436","0.202182284980745","0.295036371416346","0.649978605049208","0.204535729567822","0.0847240051347882","0.15982028241335","0.452289259734703"
"2739","Daniel Esparza","Cal Poly","0.108900299529311","0.0794775293336285","0.97068891741549","0.00432130147432639","0.851305091998288","0.476037655113393","0.120453572956782","0.202182284980745","0.344672657252888","0.937954642704322","0.186136071887035","0.0158322635857938","0.0299529311082584","0.00342319212665811"
"2740","Matur Dhal","Cal Poly","0.968335472828412","0.827097631171131","0.116388532306376","N/A","0.829910141206675","0.919341035515618","0.250962772785623","0.202182284980745","0.0419341035515618","0.970261018399658","0.0489944373127942","0.978177150192555","0.807445442875481","0.975609756097561"
"2741","Hayden Jory","Cal Poly","0.686136071887035","0.424618109364623","0.481814291827129","0.223182511438739","0.81193838254172","0.206247325631151","0.0823705605477107","0.495507060333761","0.27877620881472","0.67586649550706","0.0489944373127942","0.222935387248609","0.541720154043646","0.0382969619169876"
"2742","Nick Carlson","Cal Poly","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","400","400"
"2743","Jayden Martinez","New Hampshire","0.201754385964912","0.91056010626522","0.60783055198973","0.935943060498221","0.820282413350449","0.814505776636714","0.435387248609328","0.728712023962345","0.807445442875481","0.569533590072743","0.719940094137783","0.873555840821566","0.339537869062901","0.547710740265297"
"2744","Chris Lester","New Hampshire","0.520539152759949","0.465131724595971","0.702824133504493","0.234367056431113","0.703038083012409","0.0320924261874198","0.257381258023107","0.555198973042362","0.414206247325631","0.772571673085152","0.121095421480531","0.283055198973042","0.608472400513479","0.659178433889602"
"2745","Nick Guadarrama","New Hampshire","0.22400513478819","0.844808501217622","0.628583654257595","0.380528723945094","0.708172871202396","0.888318356867779","0.848095849379546","0.85066324347454","0.565468549422336","0.153401797175867","0.881899871630295","0.386820710312366","0.268934531450578","0.205605477107403"
"2746","Nick Johnson","New Hampshire","0.78540864356012","0.569625857870268","0.399657680787334","0.46670055922725","0.67586649550706","0.741335044929397","0.705605477107403","0.799743260590501","0.460419341035516","0.354942233632863","0.659606332905434","0.657466837826273","0.799957210098417","0.543645699614891"
"2747","Blondeau Tchoukuiengo","New Hampshire","0.775566966195978","0.139473101616117","0.452289259734703","0.904677173360447","0.481814291827129","0.882541720154044","0.800813008130081","0.755027813436029","0.904364569961489","0.0862216516902011","0.986949080017116","0.464484381685922","0.19854514334617","0.635643988018828"
"2748","Sloan Seymour","New Hampshire","0.0346598202824134","0.656409121098074","0.986521181001284","0.48576512455516","0.738125802310655","0.620239623448866","0.120453572956782","0.572314933675653","0.791185280273855","0.96512623020967","0.158108686350021","0.714163457424048","0.405220367993154","0.532948224219084"
"2749","Josh Hopkins","New Hampshire","0.170303808301241","0.122426389196369","0.885109114249037","0.450432130147433","0.851091142490372","0.790115532734275","0.176936243046641","0.78540864356012","0.685708172871202","0.760590500641849","0.574026529738982","0.513906718014549","0.2400513478819","0.244758237056055"
"2750","Qon Murphy","New Hampshire","0.862216516902011","0.560770422847022","0.303166452717159","0.158617183528216","0.567608044501498","0.584937954642704","0.133932391955498","0.347026101839966","0.396448438168592","0.587077449721866","0.513692768506632","0.510697475395807","0.65596919127086","0.466837826273"
"2751","Marco Foster","New Hampshire","0.131578947368421","0.25481514279389","0.964484381685922","0.914590747330961","0.424047924689773","0.695763799743261","0.606118955926401","0.322849807445443","0.992511767222935","0.851946940522037","0.637997432605905","0.92918271287976","0.202396234488661","0.771287976037655"
"2752","Jon Willeman","New Hampshire","0.22400513478819","0.851450077485056","0.846170303808301","0.822826639552618","0.0656824989302525","0.979674796747967","0.0823705605477107","0.702610183996577","0.535515618314078","0.970261018399658","0.35451433461703","0.961916987590929","0.618314077877621","0.976679503637142"
"2753","Mekhi Lairy","Miami OH","0.270646127513907","0.586672570290016","0.58515190415062","0.701067615658363","0.210954214805306","0.428326914848096","0.91206675224647","0.277920410783055","0.876337184424476","0.0654685494223364","0.947154471544715","0.599486521181001","0.0864356011981172","0.63329054343175"
"2754","Myja White","Miami OH","0.166880616174583","0.136816471109143","0.866281557552418","0.733096085409253","0.135430038510911","0.127086007702182","0.226358579375267","0.430894308943089","0.812152332049636","0.704963628583654","0.475181857081729","0.485879332477535","0.244758237056055","0.423406076166025"
"2755","Precious Ayah","Miami OH","0.958065896448438","0.913659508523356","0.134574240479247","0.323335027961362","0.799315361574668","0.646341463414634","0.728284124946513","0.949080017115961","0.122593068035944","0.535729567821994","0.444373127941806","0.971330765939238","0.937954642704322","0.962130937098845"
"2756","Dalonte Brown","Miami OH","0.187419768934531","0.90281160061988","0.77599486521181","0.823589222165735","0.687205819426615","0.870132648694908","0.466409927257167","0.728712023962345","0.835686777920411","0.41869918699187","0.529952931108258","0.90265297389816","0.606118955926401","0.563970902866923"
"2757","Dae Dae Grant","Miami OH","0.299101412066752","0.391410228027452","0.624518613607189","0.776054905948144","0.509627727856226","0.684852374839538","0.744116388532306","0.351091142490372","0.892383397518186","0.153401797175867","0.964484381685922","0.693410355156183","0.10783055198973","0.415062045357296"
"2758","Isaiah Coleman-Lands","Miami OH","0.0158322635857938","0.863626300642019","0.965768078733419","0.540162684290798","0.0883611467693624","0.212665810868635","0.61061189559264","0.217800599058622","0.943303380402225","0.52267864783911","0.840607616602482","0.443945228925973","0.220795892169448","0.435173299101412"
"2759","Elijah Mcnamara","Miami OH","0.415062045357296","0.511179986716848","0.165810868635002","0.172597864768683","0.282199400941378","0.171801454856654","0.220581942661532","0.86949080017116","0.152759948652118","0.778562259306804","0.24390243902439","0.370132648694908","0.176936243046641","0.284980744544288"
"2760","Kamari Williams","Miami OH","0.22400513478819","0.965906575160505","0.846170303808301","0.495424504321301","0.611681643132221","0.454000855798032","0.281557552417629","0.646983311938383","0.722507488232777","0.819854514334617","0.406290115532734","0.758451005562687","0.652545999144202","0.504706889174155"
"2761","Curtis Harrison IV","Miami OH","0.750962772785623","0.673455833517822","0.200256739409499","0.0139806812404677","0.684210526315789","0.324561403508772","0.206247325631151","0.555198973042362","0.334189131364998","0.638639281129653","0.151904150620454","0.468335472828412","0.449080017115961","0.810226786478391"
"2762","Jordan Usher","Georgia Tech","0.490800171159606","0.477529333628515","0.414634146341463","0.164972038637519","0.559477963200685","0.876765083440308","0.953572956782199","0.476893453145058","0.415275994865212","0.0365853658536586","0.872913992297818","0.299315361574668","0.455070603337612","0.321566110397946"
"2763","Michael Devoe","Georgia Tech","0.48780487804878","0.571175558999336","0.610825845100556","0.859938993390951","0.405862216516902","0.781343602909713","0.921694480102696","0.727000427899016","0.908643560119812","0.0331621737270005","0.917201540436457","0.743260590500642","0.513906718014549","0.731707317073171"
"2764","Rodney Howard","Georgia Tech","0.902225074882328","0.617445206995794","0.116388532306376","N/A","0.912494651262302","0.747967479674797","0.396662387676508","0.912708600770218","0.0605477107402653","0.239837398373984","0.661531878476679","0.494009413778348","0.925117672229354","0.722721437740693"
"2765","Kyle Sturdivant","Georgia Tech","0.356225930680359","0.164932477307948","0.485451433461703","0.62709710218607","0.132862644415918","0.424903722721438","0.633718442447582","0.283483097988875","0.636285836542576","0.394950791613179","0.798459563543004","0.372700042789902","0.123448866067608","0.271287976037655"
"2766","Khalid Moore","Georgia Tech","0.805947796320068","0.500110692937791","0.279418057338468","0.0449923741738688","0.606118955926401","0.328626444159178","0.84124946512623","0.575952075310227","0.21181001283697","0.504065040650407","0.38382541720154","0.299957210098417","0.631792896876337","0.209456568249893"
"2767","Deivon Smith","Georgia Tech","0.541720154043646","0.275182643347354","0.229139922978177","0.205897305541434","0.601412066752246","0.660248181429183","0.858793324775353","0.501283697047497","0.285194694052204","0.190415062045357","0.758237056054771","0.0507060333761232","0.179931536157467","0.124946512623021"
"2768","Saba Gigiberia","Georgia Tech","0.670517757809157","0.381890635377463","0.116388532306376","N/A","0.753744116388532","0.730209670517758","0.449293966623877","0.789473684210526","0.0883611467693624","0.57188703465982","0.337184424475824","0.0924261874197689","0.451219512195122","0.0464270432178006"
"2769","Myja White","Georgia Tech","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","400","400"
"2770","Dallan Coleman","Georgia Tech","0.20410783055199","0.0619880451627186","0.859863072314934","0.938485002541942","0.231493367565255","0.181215233204964","0.677578091570389","0.371844244758237","0.908001711596063","0.67586649550706","0.382327770646127","0.79482242190843","0.347454000855798","0.60783055198973"
"2771","Miles Kelly","Georgia Tech","0.20795892169448","0.454505202568076","0.859007274283269","0.257498729028978","0.151262302096705","0.114462986735131","0.468335472828412","0.376765083440308","0.644629867351305","0.739623448866068","0.254172015404365","0.292468977321352","0.351732991014121","0.557124518613607"
"2772","Malek Green","Canisius","0.769790329482242","0.629621430152756","0.320496362858365","0.61870869344179","0.696833547282841","0.655327342747112","0.671159606332905","0.299315361574668","0.409927257167308","0.459135643988019","0.422122379118528","0.863714163457424","0.753958065896448","0.672871202396234"
"2773","Armon Harried","Canisius","0.572314933675653","0.085012176223157","0.466409927257167","0.0726995424504321","0.525246041934104","0.647197261446299","0.83461703038083","0.864142062473256","0.40265297389816","0.306589644843817","0.694908001711596","0.107188703465982","0.157038938810441","0.0320924261874198"
"2774","Jordan Henderson","Canisius","0.132862644415918","0.125968563205667","0.813436029097133","0.707930859176411","0.181215233204964","0.422336328626444","0.807659392383398","0.774925117672229","0.892597347026102","0.357937526743689","0.82135216089003","0.535729567821994","0.104407359863072","0.192340607616602"
"2775","Jacco Fritz","Canisius","0.88938810440736","0.812486163382776","0.272571673085152","0.220640569395018","0.801668806161746","0.7201540436457","0.43752674368849","0.781771501925546","0.222079589216945","0.373983739837398","0.757381258023107","0.868635002139495","0.94137783483098","0.83739837398374"
"2776","Ahamadou Fofana","Canisius","0.0900727428326915","0.165153863183529","0.626016260162602","0.267158108795119","0.231493367565255","0.665810868635002","0.890885750962773","0.371844244758237","0.659178433889602","0.114035087719298","0.922122379118528","0.122165169020111","0.0417201540436457","0.0915703893881044"
"2777","George Maslennikov","Canisius","0.449507916131793","0.617223821120213","0.348737697903295","0.205134722928317","0.547068891741549","0.481386392811297","0.213093709884467","0.563329054343175","0.240693196405648","0.664955070603338","0.376765083440308","0.160890029952931","0.591356439880188","0.213735558408216"
"2778","Akrum Ahemed","Canisius","0.264227642276423","0.192827097631171","0.775780915703894","0.138281647178444","0.181215233204964","0.259092854086436","0.594993581514763","0.351091142490372","0.598202824133504","0.501711596063329","0.657680787334189","0.136927685066324","0.11339323919555","0.0569105691056911"
"2779","Xzavier Long","Canisius","0.701968335472828","0.564533982731902","0.390029952931108","0.17107269954245","0.751390671801455","0.594351732991014","0.405220367993154","0.595635430038511","0.278134360290971","0.389174154899444","0.526957637997433","0.468549422336329","0.79204107830552","0.350235344458708"
"2780","Scott Hitchon","Canisius","0.487163029525032","0.166482178437016","0.535301668806162","0.22089476359939","0.515404364569962","0.419127086007702","0.261232349165597","0.702610183996577","0.370988446726573","0.336328626444159","0.454428754813864","0.161959777492512","0.28818998716303","0.164527171587505"
"2781","Charlie Moore","Miami FL","0.455284552845528","0.265441664821784","0.578947368421053","0.645653279105236","0.160676080445015","0.294180573384681","0.994009413778348","0.437954642704322","0.780487804878049","0.0999144201968335","0.985451433461703","0.351732991014121","0.270004278990158","0.387890457851947"
