"","Players","Team","Rim_Frequency","Rim_Efficiency","Three_Point_Frequency","Three_Point_Efficiency","Offensive_Rebounding","Defensive_Rebounding","Steals","Blocks","Spacing","Turnover_Frequency","Passing","Overall_Efficiency","Shot_Selection","Shot_Making"
"175","Danny Green","Philadelphia 76ers","0.0346907993966818","0.113671274961598","0.975867269984917","0.831960461285008","0.227752639517345","0.105580693815988","0.779788838612368","0.755656108597285","0.981900452488688","0.553544494720965","0.383107088989442","0.607843137254902","0.374057315233786","0.822021116138763"
"176","Paul Reed","Philadelphia 76ers","0.927601809954751","0.579109062980031","0.1236802413273","0.163097199341021","0.761689291101056","0.321266968325792","0.874811463046757","0.7526395173454","0.126696832579186","0.748114630467572","0.182503770739065","0.538461538461538","0.793363499245852","0.355957767722474"
"177","Charles Bassey","Philadelphia 76ers","0.945701357466063","0.903225806451613","0.122171945701357","0.116968698517298","0.760180995475113","0.591251885369532","0.164404223227753","0.883861236802413","0.107088989441931","0.861236802413273","0.0980392156862745","0.918552036199095","0.944193061840121","0.601809954751131"
"178","Aaron Henry","Philadelphia 76ers","0.579185520361991","0.0552995391705069","0.190045248868778","N/A","0.0497737556561086","0.0693815987933635","0.0708898944193062","0.561085972850679","0.226244343891403","0.871794871794872","0.0392156862745098","0.00452488687782805","0.00301659125188537","0.239819004524887"
"179","Nickeil Alexander-Walker","New Orleans Pelicans","0.467571644042232","0.135176651305684","0.668174962292609","0.243822075782537","0.395173453996983","0.378582202111614","0.720965309200603","0.610859728506787","0.565610859728507","0.171945701357466","0.794871794871795","0.1236802413273","0.128205128205128","0.119155354449472"
"180","Brandon Ingram","New Orleans Pelicans","0.211161387631976","0.84331797235023","0.22473604826546","0.823723228995058","0.312217194570136","0.594268476621418","0.521870286576169","0.654600301659125","0.613876319758673","0.0497737556561086","0.939668174962293","0.705882352941177","0.283559577677225","0.939668174962293"
"181","Jonas Valanciunas","New Orleans Pelicans","0.659125188536953","0.804915514592934","0.16289592760181","0.640856672158155","0.73604826546003","0.67420814479638","0.490196078431373","0.8763197586727","0.324283559577677","0.0889894419306184","0.751131221719457","0.764705882352941","0.767722473604827","0.784313725490196"
"182","Josh Hart","New Orleans Pelicans","0.767722473604827","0.878648233486943","0.333333333333333","0.512355848434926","0.654600301659125","0.800904977375566","0.880844645550528","0.447963800904977","0.496229260935143","0.116138763197587","0.817496229260935","0.737556561085973","0.730015082956259","0.841628959276018"
"183","Devonte' Graham","New Orleans Pelicans","0.0769230769230769","0.307219662058372","0.894419306184012","0.413509060955519","0.129713423831071","0.0346907993966818","0.728506787330317","0.230769230769231","0.868778280542986","0.269984917043741","0.858220211161388","0.232277526395173","0.193061840120664","0.271493212669683"
"184","Jaxson Hayes","New Orleans Pelicans","0.926093514328808","0.981566820276498","0.152337858220211","0.828665568369028","0.517345399698341","0.206636500754148","0.360482654600302","0.873303167420814","0.380090497737557","0.594268476621418","0.191553544494721","0.995475113122172","0.966817496229261","0.966817496229261"
"185","Garrett Temple","New Orleans Pelicans","0.2473604826546","0.419354838709677","0.828054298642534","0.28665568369028","0.239819004524887","0.173453996983409","0.671191553544495","0.636500754147813","0.641025641025641","0.607843137254902","0.499245852187029","0.238310708898944","0.405731523378582","0.184012066365008"
"186","Tomas Satoransky","New Orleans Pelicans","0.579185520361991","0.433179723502304","0.283559577677225","0.237232289950577","0.526395173453997","0.351432880844646","0.346907993966817","0.125188536953243","0.298642533936652","0.539969834087481","0.757164404223228","0.196078431372549","0.494720965309201","0.285067873303167"
"187","Trey Murphy III","New Orleans Pelicans","0.279034690799397","0.41321044546851","0.918552036199095","0.85996705107084","0.357466063348416","0.10105580693816","0.298642533936652","0.218702865761689","0.89894419306184","0.92156862745098","0.194570135746606","0.841628959276018","0.562594268476621","0.772247360482655"
"188","Kira Lewis Jr.","New Orleans Pelicans","0.598793363499246","0.238095238095238","0.532428355957768","0.0691927512355848","0.389140271493213","0.392156862745098","0.368024132730015","0.132730015082956","0.253393665158371","0.374057315233786","0.725490196078431","0.0754147812971342","0.184012066365008","0.0316742081447964"
"189","Naji Marshall","New Orleans Pelicans","0.726998491704374","0.606758832565284","0.40422322775264","0.0362438220757825","0.358974358974359","0.18552036199095","0.491704374057315","0.2473604826546","0.158371040723982","0.494720965309201","0.470588235294118","0.310708898944193","0.657616892911011","0.179487179487179"
"190","Mohamed Bamba","Orlando Magic","0.493212669683258","0.749615975422427","0.63499245852187","0.540362438220758","0.625942684766214","0.579185520361991","0.444947209653092","0.987933634992459","0.636500754147813","0.363499245852187","0.40422322775264","0.58974358974359","0.618401206636501","0.55052790346908"
"191","Cole Anthony","Orlando Magic","0.411764705882353","0.301075268817204","0.53393665158371","0.364085667215815","0.199095022624434","0.53393665158371","0.621417797888386","0.431372549019608","0.638009049773756","0.0618401206636501","0.933634992458522","0.156862745098039","0.316742081447964","0.227752639517345"
"192","Franz Wagner","Orlando Magic","0.858220211161388","0.354838709677419","0.306184012066365","0.672158154859967","0.384615384615385","0.273001508295626","0.760180995475113","0.641025641025641","0.627450980392157","0.218702865761689","0.782805429864253","0.518853695324284","0.508295625942685","0.547511312217195"
"193","Jalen Suggs","Orlando Magic","0.642533936651584","0.193548387096774","0.374057315233786","0.0197693574958814","0.327300150829563","0.452488687782805","0.91553544494721","0.630467571644042","0.119155354449472","0.0422322775263951","0.861236802413273","0.0377073906485671","0.383107088989442","0.00301659125188537"
"194","Wendell Carter Jr.","Orlando Magic","0.619909502262443","0.877112135176651","0.32579185520362","0.219110378912685","0.702865761689291","0.745098039215686","0.509803921568627","0.852187028657617","0.274509803921569","0.126696832579186","0.677224736048265","0.642533936651584","0.828054298642534","0.526395173453997"
"195","Ignas Brazdeikis","Orlando Magic","0.653092006033183","0.233486943164363","0.660633484162896","0.370675453047776","0.44947209653092","0.149321266968326","0.173453996983409","0.167420814479638","0.508295625942685","0.811463046757164","0.395173453996983","0.328808446455505","0.425339366515837","0.165912518853695"
"196","Terrence Ross","Orlando Magic","0.180995475113122","0.494623655913978","0.665158371040724","0.533772652388797","0.104072398190045","0.170437405731523","0.354449472096531","0.334841628959276","0.734539969834088","0.30316742081448","0.671191553544495","0.411764705882353","0.357466063348416","0.564102564102564"
"197","Rj Hampton","Orlando Magic","0.660633484162896","0.181259600614439","0.47209653092006","0.317957166392092","0.125188536953243","0.248868778280543","0.582202111613876","0.352941176470588","0.494720965309201","0.239819004524887","0.772247360482655","0.134238310708899","0.313725490196078","0.129713423831071"
"198","Moritz Wagner","Orlando Magic","0.613876319758673","0.8678955453149","0.657616892911011","0.369028006589786","0.334841628959276","0.346907993966817","0.235294117647059","0.392156862745098","0.538461538461538","0.458521870286576","0.475113122171946","0.77526395173454","0.861236802413273","0.544494720965309"
"199","Robin Lopez","Orlando Magic","0.509803921568627","0.631336405529954","0.0829562594268477","0.191103789126853","0.785822021116139","0.277526395173454","0.0754147812971342","0.743589743589744","0.134238310708899","0.306184012066365","0.564102564102564","0.553544494720965","0.588235294117647","0.799396681749623"
"200","Keldon Johnson","San Antonio Spurs","0.725490196078431","0.509984639016897","0.539969834087481","0.943986820428336","0.392156862745098","0.478129713423831","0.657616892911011","0.337858220211161","0.847662141779789","0.291101055806938","0.657616892911011","0.865761689291101","0.529411764705882","0.858220211161388"
"201","Doug Mcdermott","San Antonio Spurs","0.429864253393665","0.273425499231951","0.803921568627451","0.976935749588138","0.170437405731523","0.190045248868778","0.197586726998492","0.215686274509804","0.948717948717949","0.512820512820513","0.487179487179487","0.85369532428356","0.386123680241327","0.930618401206637"
"202","Dejounte Murray","San Antonio Spurs","0.491704374057315","0.451612903225806","0.245852187028658","0.28006589785832","0.460030165912519","0.654600301659125","0.992458521870287","0.571644042232277","0.411764705882353","0.0633484162895928","0.990950226244344","0.277526395173454","0.211161387631976","0.441930618401207"
"203","Jakob Poeltl","San Antonio Spurs","0.920060331825038","0.846390168970814","0.0542986425339367","N/A","0.790346907993967","0.564102564102564","0.613876319758673","0.989441930618401","0.0603318250377074","0.196078431372549","0.708898944193062","0.901960784313726","0.886877828054299","0.825037707390649"
"204","Derrick White","San Antonio Spurs","0.536953242835596","0.666666666666667","0.580693815987934","0.385502471169687","0.30316742081448","0.440422322775264","0.812971342383107","0.895927601809955","0.606334841628959","0.152337858220211","0.923076923076923","0.51131221719457","0.51131221719457","0.553544494720965"
"205","Devin Vassell","San Antonio Spurs","0.209653092006033","0.476190476190476","0.737556561085973","0.703459637561779","0.208144796380091","0.34841628959276","0.85369532428356","0.790346907993967","0.800904977375566","0.530920060331825","0.624434389140271","0.564102564102564","0.2473604826546","0.678733031674208"
"206","Lonnie Walker IV","San Antonio Spurs","0.324283559577677","0.52073732718894","0.648567119155354","0.326194398682043","0.0693815987933635","0.134238310708899","0.539969834087481","0.444947209653092","0.607843137254902","0.398190045248869","0.719457013574661","0.313725490196078","0.232277526395173","0.301659125188537"
"207","Drew Eubanks","San Antonio Spurs","0.871794871794872","0.769585253456221","0.0920060331825038","0.448105436573311","0.650075414781297","0.457013574660633","0.206636500754148","0.812971342383107","0.1236802413273","0.38763197586727","0.366515837104072","0.619909502262443","0.840120663650075","0.7526395173454"
"208","Bryn Forbes","San Antonio Spurs","0.135746606334842","0.139784946236559","0.742081447963801","0.990115321252059","0.0588235294117647","0.208144796380091","0.372549019607843","0.141779788838612","0.942684766214178","0.503770739064857","0.479638009049774","0.75867269984917","0.137254901960784","0.962292609351433"
"209","Tre Jones","San Antonio Spurs","0.85369532428356","0.367127496159754","0.167420814479638","0.0230642504118616","0.149321266968326","0.0723981900452489","0.541478129713424","0.197586726998492","0.085972850678733","0.671191553544495","0.826546003016591","0.377073906485671","0.330316742081448","0.542986425339366"
"210","Keita Bates-Diop","San Antonio Spurs","0.861236802413273","0.549923195084485","0.206636500754148","0.449752883031302","0.484162895927602","0.315233785822021","0.358974358974359","0.405731523378582","0.307692307692308","0.555052790346908","0.242835595776772","0.539969834087481","0.734539969834088","0.470588235294118"
"211","Jock Landale","San Antonio Spurs","0.585218702865762","0.835637480798771","0.583710407239819","0.453047775947282","0.594268476621418","0.119155354449472","0.126696832579186","0.481146304675716","0.453996983408748","0.662141779788839","0.298642533936652","0.67420814479638","0.787330316742081","0.565610859728507"
"212","Joshua Primo","San Antonio Spurs","0.482654600301659","0.168970814132104","0.631975867269985","0.154859967051071","0.38763197586727","0.164404223227753","0.322775263951735","0.698340874811463","0.399698340874811","0.318250377073906","0.622926093514329","0.0904977375565611","0.369532428355958","0.0392156862745098"
"213","Shai Gilgeous-Alexander","Oklahoma City Thunder","0.693815987933635","0.781874039938556","0.266968325791855","0.355848434925865","0.333333333333333","0.541478129713424","0.930618401206637","0.891402714932127","0.576168929110106","0.0558069381598794","0.974358974358974","0.731523378582202","0.363499245852187","0.897435897435897"
"214","Josh Giddey","Oklahoma City Thunder","0.665158371040724","0.144393241167435","0.328808446455505","0.0411861614497529","0.659125188536953","0.672699849170437","0.796380090497738","0.597285067873303","0.187028657616893","0.0301659125188537","0.945701357466063","0.0467571644042232","0.262443438914027","0.0165912518853695"
"215","Darius Bazley","Oklahoma City Thunder","0.760180995475113","0.390168970814132","0.535444947209653","0.123558484349259","0.405731523378582","0.539969834087481","0.687782805429864","0.942684766214178","0.330316742081448","0.253393665158371","0.490196078431373","0.288084464555053","0.6289592760181","0.0784313725490196"
"216","Luguentz Dort","Oklahoma City Thunder","0.524886877828054","0.250384024577573","0.717948717948718","0.308072487644152","0.378582202111614","0.479638009049774","0.782805429864253","0.577677224736048","0.671191553544495","0.174962292609351","0.663650075414781","0.32579185520362","0.446455505279035","0.214177978883861"
"217","Derrick Favors","Oklahoma City Thunder","0.832579185520362","0.665130568356375","0.132730015082956","0.085667215815486","0.723981900452489","0.58974358974359","0.369532428355958","0.574660633484163","0.0844645550527904","0.927601809954751","0.153846153846154","0.719457013574661","0.552036199095023","0.503770739064857"
"218","Aleksej Pokusevski","Oklahoma City Thunder","0.487179487179487","0.274961597542243","0.564102564102564","0.0642504118616145","0.499245852187029","0.470588235294118","0.552036199095023","0.802413273001508","0.271493212669683","0.208144796380091","0.67420814479638","0.0648567119155355","0.435897435897436","0.0105580693815988"
"219","Isaiah Roby","Oklahoma City Thunder","0.829562594268477","0.634408602150538","0.310708898944193","0.744645799011532","0.716440422322775","0.536953242835596","0.730015082956259","0.880844645550528","0.520361990950226","0.386123680241327","0.521870286576169","0.740573152337858","0.791855203619909","0.613876319758673"
"220","Tre Mann","Oklahoma City Thunder","0.506787330316742","0.0967741935483871","0.653092006033183","0.584843492586491","0.164404223227753","0.223227752639517","0.689291101055807","0.351432880844646","0.781297134238311","0.310708898944193","0.650075414781297","0.203619909502262","0.144796380090498","0.28657616892911"
"221","Kenrich Williams","Oklahoma City Thunder","0.518853695324284","0.56221198156682","0.463046757164404","0.542009884678748","0.631975867269985","0.425339366515837","0.7526395173454","0.354449472096531","0.555052790346908","0.450980392156863","0.625942684766214","0.447963800904977","0.476621417797888","0.571644042232277"
"222","Theo Maledon","Oklahoma City Thunder","0.580693815987934","0.192012288786482","0.574660633484163","0.255354200988468","0.190045248868778","0.253393665158371","0.524886877828054","0.368024132730015","0.493212669683258","0.294117647058823","0.680241327300151","0.152337858220211","0.536953242835596","0.0723981900452489"
"223","Jeremiah Robinson-Earl","Oklahoma City Thunder","0.542986425339366","0.254992319508449","0.708898944193062","0.637561779242175","0.639517345399698","0.571644042232277","0.517345399698341","0.51131221719457","0.654600301659125","0.535444947209653","0.283559577677225","0.428355957767722","0.535444947209653","0.339366515837104"
"224","Donovan Mitchell","Utah Jazz","0.441930618401207","0.66973886328725","0.625942684766214","0.883031301482702","0.355957767722474","0.28657616892911","0.957767722473605","0.355957767722474","0.936651583710407","0.0407239819004525","0.951734539969834","0.796380090497738","0.429864253393665","0.914027149321267"
"225","Mike Conley","Utah Jazz","0.46606334841629","0.251920122887865","0.695324283559578","0.971993410214168","0.22473604826546","0.122171945701357","0.920060331825038","0.493212669683258","0.98340874811463","0.16289592760181","0.96078431372549","0.684766214177979","0.253393665158371","0.920060331825038"
"226","Rudy Gobert","Utah Jazz","0.963800904977376","0.980030721966206","0.0663650075414781","0.0164744645799012","0.787330316742081","0.778280542986425","0.568627450980392","0.993966817496229","0.0663650075414781","0.150829562594268","0.34841628959276","0.993966817496229","0.975867269984917","0.98340874811463"
"227","Bojan Bogdanovic","Utah Jazz","0.337858220211161","0.47926267281106","0.650075414781297","0.929159802306425","0.337858220211161","0.288084464555053","0.384615384615385","0.119155354449472","0.907993966817496","0.161387631975867","0.613876319758673","0.751131221719457","0.420814479638009","0.882352941176471"
"228","Royce Oneale","Utah Jazz","0.248868778280543","0.703533026113671","0.879336349924585","0.952224052718287","0.315233785822021","0.318250377073906","0.858220211161388","0.619909502262443","0.963800904977376","0.443438914027149","0.645550527903469","0.864253393665158","0.711915535444947","0.924585218702866"
"229","Joe Ingles","Utah Jazz","0.0904977375565611","0.391705069124424","0.948717948717949","0.945634266886326","0.138763197586727","0.431372549019608","0.432880844645551","0.209653092006033","0.992458521870287","0.38763197586727","0.85369532428356","0.799396681749623","0.334841628959276","0.981900452488688"
"230","Hassan Whiteside","Utah Jazz","0.959276018099548","0.912442396313364","0.052790346907994","N/A","0.705882352941177","0.502262443438914","0.233785822021116","0.984917043740573","0.0301659125188537","0.618401206636501","0.119155354449472","0.96078431372549","0.942684766214178","0.808446455505279"
"231","Jordan Clarkson","Utah Jazz","0.402714932126697","0.370199692780338","0.739064856711916","0.528830313014827","0.310708898944193","0.116138763197587","0.705882352941177","0.331825037707391","0.85369532428356","0.193061840120664","0.788838612368024","0.508295625942685","0.328808446455505","0.689291101055807"
"232","Eric Paschall","Utah Jazz","0.710407239819005","0.792626728110599","0.594268476621418","0.459637561779242","0.330316742081448","0.0558069381598793","0.122171945701357","0.159879336349925","0.491704374057315","0.803921568627451","0.227752639517345","0.805429864253394","0.755656108597285","0.660633484162896"
"233","Jared Butler","Utah Jazz","0.273001508295626","0.043010752688172","0.726998491704374","0.261943986820428","0.0754147812971342","0.081447963800905","0.330316742081448","0.324283559577677","0.647058823529412","0.514328808446455","0.609351432880845","0.0558069381598793","0.0708898944193062","0.149321266968326"
"234","Elijah Hughes","Utah Jazz","0.0663650075414781","0.299539170506912","0.944193061840121","0.112026359143328","0.562594268476621","0.740573152337858","0.307692307692308","0.196078431372549","0.437405731523379","0.539969834087481","0.211161387631976","0.0769230769230769","0.188536953242836","0.0361990950226244"
"235","Nikola Jokic","Denver Nuggets","0.621417797888386","0.947772657450077","0.20211161387632","0.622734761120264","0.722473604826546","0.755656108597285","0.962292609351433","0.900452488687783","0.432880844645551","0.0075414781297134","0.980392156862745","0.900452488687783","0.763197586726998","0.978883861236802"
"236","Aaron Gordon","Denver Nuggets","0.630467571644042","0.90937019969278","0.330316742081448","0.316309719934102","0.574660633484163","0.3710407239819","0.506787330316742","0.81447963800905","0.413273001508296","0.158371040723982","0.728506787330317","0.716440422322775","0.829562594268477","0.535444947209653"
"237","Will Barton","Denver Nuggets","0.407239819004525","0.288786482334869","0.659125188536953","0.71993410214168","0.257918552036199","0.414781297134238","0.683257918552036","0.650075414781297","0.840120663650075","0.143288084464555","0.85972850678733","0.383107088989442","0.285067873303167","0.59577677224736"
"238","Michael Porter Jr.","Denver Nuggets","0.208144796380091","0.772657450076805","0.680241327300151","0.866556836902801","0.901960784313726","0.941176470588235","0.841628959276018","0.386123680241327","0.784313725490196","0.245852187028658","0.592760180995475","0.730015082956259","0.1236802413273","0.965309200603318"
"239","Monte Morris","Denver Nuggets","0.295625942684766","0.514592933947773","0.588235294117647","0.911037891268534","0.0965309200603318","0.141779788838612","0.681749622926094","0.301659125188537","0.861236802413273","0.354449472096531","0.89894419306184","0.763197586726998","0.265460030165913","0.911010558069382"
"240","P.J Dozier","Denver Nuggets","0.277526395173454","0.235023041474654","0.663650075414781","0.205930807248764","0.755656108597285","0.787330316742081","0.482654600301659","0.561085972850679","0.422322775263952","0.564102564102564","0.615384615384615","0.14027149321267","0.14027149321267","0.128205128205128"
"241","Facundo Campazzo","Denver Nuggets","0.229260935143288","0.374807987711214","0.799396681749623","0.314662273476112","0.173453996983409","0.0769230769230769","0.846153846153846","0.613876319758673","0.699849170437406","0.340874811463047","0.879336349924585","0.174962292609351","0.463046757164404","0.242835595776772"
"242","Jeff Green","Denver Nuggets","0.707390648567119","0.952380952380952","0.34841628959276","0.777594728171334","0.236802413273001","0.138763197586727","0.294117647058824","0.588235294117647","0.592760180995475","0.470588235294118","0.500754147812971","0.945701357466063","0.900452488687783","0.83710407239819"
"243","Jamychal Green","Denver Nuggets","0.740573152337858","0.648233486943164","0.438914027149321","0.665568369028007","0.478129713423831","0.251885369532428","0.539969834087481","0.61236802413273","0.505279034690799","0.532428355957768","0.294117647058824","0.657616892911011","0.760180995475113","0.591251885369532"
"244","Austin Rivers","Denver Nuggets","0.310708898944193","0.313364055299539","0.852187028657617","0.599670510708402","0.0799396681749623","0.0226244343891403","0.69683257918552","0.182503770739065","0.826546003016591","0.556561085972851","0.530920060331825","0.40422322775264","0.422322775263952","0.580693815987934"
"245","Deandre Ayton","Phoenix Suns","0.831070889894419","0.93394777265745","0.081447963800905","0.196046128500824","0.726998491704374","0.657616892911011","0.559577677224736","0.855203619909502","0.10105580693816","0.211161387631976","0.505279034690799","0.939668174962293","0.847662141779789","0.895927601809955"
"246","Devin Booker","Phoenix Suns","0.200603318250377","0.780337941628264","0.389140271493213","0.71169686985173","0.273001508295626","0.377073906485671","0.843137254901961","0.618401206636501","0.77526395173454","0.081447963800905","0.930618401206637","0.773755656108597","0.20211161387632","0.953242835595777"
"247","Mikal Bridges","Phoenix Suns","0.53393665158371","0.969278033794163","0.460030165912519","0.836902800658979","0.291101055806938","0.167420814479638","0.894419306184012","0.746606334841629","0.722473604826546","0.523378582202112","0.668174962292609","0.965309200603318","0.666666666666667","0.963800904977376"
"248","Chris Paul","Phoenix Suns","0.0437405731523379","0.615975422427035","0.26395173453997","0.746293245469522","0.0995475113122172","0.340874811463047","0.987933634992459","0.47209653092006","0.748114630467572","0.0904977375565611","0.996983408748115","0.636500754147813","0.0739064856711916","0.990950226244344"
"249","Jae Crowder","Phoenix Suns","0.110105580693816","0.701996927803379","0.883861236802413","0.747940691927512","0.155354449472097","0.429864253393665","0.950226244343891","0.672699849170437","0.91553544494721","0.460030165912519","0.582202111613876","0.678733031674208","0.523378582202112","0.71342383107089"
"250","Cameron Payne","Phoenix Suns","0.728506787330317","0.10752688172043","0.461538461538462","0.741350906095552","0.1236802413273","0.14027149321267","0.588235294117647","0.40422322775264","0.751131221719457","0.197586726998492","0.895927601809955","0.161387631975867","0.135746606334842","0.324283559577677"
"251","Javale Mcgee","Phoenix Suns","0.917043740573152","0.852534562211982","0.0784313725490196","0.204283360790774","0.588235294117647","0.32579185520362","0.199095022624434","0.942684766214178","0.117647058823529","0.273001508295626","0.179487179487179","0.856711915535445","0.935143288084465","0.75867269984917"
"252","Abdel Nader","Phoenix Suns","0.75867269984917","0.124423963133641","0.395173453996983","0.485996705107084","0.530920060331825","0.683257918552036","0.503770739064857","0.481146304675716","0.398190045248869","0.562594268476621","0.144796380090498","0.137254901960784","0.235294117647059","0.576168929110106"
"253","Landry Shamet","Phoenix Suns","0.0965309200603318","0.278033794162826","0.911010558069382","0.799011532125206","0.0648567119155355","0.024132730015083","0.328808446455505","0.209653092006033","0.929110105580694","0.702865761689291","0.567119155354449","0.624434389140271","0.340874811463047","0.684766214177979"
"254","Cameron Johnson","Phoenix Suns","0.245852187028658","0.869431643625192","0.868778280542986","0.962108731466227","0.230769230769231","0.260935143288084","0.67420814479638","0.366515837104072","0.965309200603318","0.598793363499246","0.549019607843137","0.948717948717949","0.645550527903469","0.948717948717949"
"255","Harrison Barnes","Sacramento Kings","0.668174962292609","0.872503840245776","0.494720965309201","0.948929159802306","0.407239819004525","0.447963800904977","0.58974358974359","0.321266968325792","0.862745098039216","0.206636500754148","0.707390648567119","0.95475113122172","0.788838612368024","0.969834087481146"
"256","De Aaron Fox","Sacramento Kings","0.583710407239819","0.883256528417819","0.233785822021116","0.182866556836903","0.184012066365008","0.438914027149321","0.892911010558069","0.65158371040724","0.372549019607843","0.0512820512820513","0.936651583710407","0.717948717948718","0.437405731523379","0.871794871794872"
"257","Maurice Harkless","Sacramento Kings","0.485671191553544","0.622119815668203","0.7526395173454","0.268533772652389","0.165912518853695","0.390648567119155","0.558069381598793","0.769230769230769","0.529411764705882","0.606334841628959","0.236802413273001","0.396681749622926","0.779788838612368","0.18552036199095"
"258","Tyrese Haliburton","Sacramento Kings","0.408748114630468","0.414746543778802","0.558069381598793","0.965403624382208","0.411764705882353","0.461538461538462","0.978883861236802","0.846153846153846","0.930618401206637","0.0995475113122172","0.986425339366516","0.592760180995475","0.248868778280543","0.944193061840121"
"259","Richaun Holmes","Sacramento Kings","0.918552036199095","0.913978494623656","0.0739064856711916","0.344316309719934","0.773755656108597","0.711915535444947","0.300150829562594","0.903469079939668","0.116138763197587","0.259426847662142","0.390648567119155","0.956259426847662","0.936651583710407","0.936651583710407"
"260","Buddy Hield","Sacramento Kings","0.085972850678733","0.184331797235023","0.917043740573152","0.767710049423394","0.398190045248869","0.435897435897436","0.748114630467572","0.42684766214178","0.953242835595777","0.177978883861237","0.702865761689291","0.521870286576169","0.159879336349925","0.800904977375566"
"261","Tristan Thompson","Sacramento Kings","0.98340874811463","0.265745007680492","0.0678733031674208","N/A","0.870286576168929","0.687782805429864","0.277526395173454","0.625942684766214","0.208144796380091","0.378582202111614","0.233785822021116","0.368024132730015","0.686274509803922","0.250377073906486"
"262","Davion Mitchell","Sacramento Kings","0.401206636500754","0.230414746543779","0.512820512820513","0.187808896210873","0.141779788838612","0.0497737556561086","0.650075414781297","0.505279034690799","0.48868778280543","0.221719457013575","0.900452488687783","0.126696832579186","0.0558069381598793","0.276018099547511"
"263","Terence Davis","Sacramento Kings","0.457013574660633","0.43778801843318","0.773755656108597","0.579901153212521","0.340874811463047","0.607843137254902","0.728506787330317","0.500754147812971","0.772247360482655","0.355957767722474","0.565610859728507","0.530920060331825","0.530920060331825","0.52790346907994"
"264","Norman Powell","Portland Trail Blazers","0.541478129713424","0.663594470046083","0.536953242835596","0.942339373970346","0.321266968325792","0.547511312217195","0.809954751131222","0.63499245852187","0.865761689291101","0.205128205128205","0.672699849170437","0.906485671191554","0.600301659125189","0.933634992458522"
"265","Robert Covington","Portland Trail Blazers","0.218702865761689","0.153609831029186","0.8763197586727","0.728171334431631","0.48868778280543","0.668174962292609","0.969834087481146","0.965309200603318","0.874811463046757","0.298642533936652","0.491704374057315","0.361990950226244","0.244343891402715","0.722473604826546"
"266","C.J Mccollum","Portland Trail Blazers","0.322775263951735","0.267281105990783","0.622926093514329","0.878088962108731","0.592760180995475","0.622926093514329","0.778280542986425","0.766214177978884","0.886877828054299","0.132730015082956","0.912518853695324","0.630467571644042","0.081447963800905","0.886877828054299"
"267","Damian Lillard","Portland Trail Blazers","0.271493212669683","0.800307219662058","0.654600301659125","0.947281713344316","0.441930618401207","0.748114630467572","0.520361990950226","0.607843137254902","0.947209653092006","0.048265460030166","0.987933634992459","0.880844645550528","0.239819004524887","0.986425339366516"
"268","Jusuf Nurkic","Portland Trail Blazers","0.802413273001508","0.686635944700461","0.117647058823529","0.166392092257002","0.794871794871795","0.779788838612368","0.883861236802413","0.803921568627451","0.120663650075415","0.0678733031674208","0.761689291101056","0.514328808446455","0.852187028657617","0.417797888386124"
"269","Nassir Little","Portland Trail Blazers","0.582202111613876","0.898617511520737","0.645550527903469","0.341021416803954","0.683257918552036","0.662141779788839","0.503770739064857","0.89894419306184","0.547511312217195","0.453996983408748","0.460030165912519","0.7526395173454","0.805429864253394","0.539969834087481"
"270","Larry Nance Jr.","Portland Trail Blazers","0.772247360482655","0.783410138248848","0.346907993966817","0.56836902800659","0.749622926093514","0.704374057315234","0.850678733031674","0.574660633484163","0.401206636500754","0.600301659125189","0.577677224736048","0.802413273001508","0.856711915535445","0.592760180995475"
"271","Cody Zeller","Portland Trail Blazers","0.980392156862745","0.506912442396313","0.0904977375565611","0.0329489291598023","0.838612368024133","0.675716440422323","0.214177978883861","0.386123680241327","0.0784313725490196","0.619909502262443","0.245852187028658","0.653092006033183","0.717948717948718","0.677224736048265"
"272","Anfernee Simons","Portland Trail Blazers","0.217194570135747","0.170506912442396","0.751131221719457","0.873146622734761","0.212669683257919","0.235294117647059","0.453996983408748","0.203619909502262","0.935143288084465","0.111613876319759","0.882352941176471","0.490196078431373","0.107088989441931","0.849170437405732"
"273","Tim Hardaway Jr.","Dallas Mavericks","0.1236802413273","0.811059907834101","0.82051282051282","0.869851729818781","0.193061840120664","0.582202111613876","0.755656108597285","0.260935143288084","0.909502262443439","0.521870286576169","0.681749622926094","0.838612368024133","0.301659125188537","0.883861236802413"
"274","Dwight Powell","Dallas Mavericks","0.950226244343891","0.987711213517665","0.120663650075415","0.118616144975288","0.544494720965309","0.0935143288084465","0.30920060331825","0.687782805429864","0.0920060331825038","0.565610859728507","0.331825037707391","0.992458521870287","0.987933634992459","0.901960784313726"
"275","Dorian Finney-Smith","Dallas Mavericks","0.306184012066365","0.629800307219662","0.847662141779789","0.927512355848435","0.47209653092006","0.161387631975867","0.867269984917044","0.699849170437406","0.956259426847662","0.392156862745098","0.598793363499246","0.871794871794872","0.672699849170437","0.877828054298643"
"276","Kristaps Porzingis","Dallas Mavericks","0.291101055806938","0.864823348694316","0.377073906485671","0.520593080724876","0.803921568627451","0.808446455505279","0.653092006033183","0.990950226244344","0.470588235294118","0.203619909502262","0.693815987933635","0.692307692307692","0.512820512820513","0.708898944193062"
